CODMUNNASC;ESTADO;ANO;CONSPRENAT_INCOMPLETOS;CONSPRENAT_TOTAIS;ESCMAE_INCOMPLETOS;ESCMAE_TOTAIS;GESTACAO_INCOMPLETOS;GESTACAO_TOTAIS;IDADEMAE_INCOMPLETOS;IDADEMAE_TOTAIS;MESPRENAT_INCOMPLETOS;MESPRENAT_TOTAIS;PARTO_INCOMPLETOS;PARTO_TOTAIS;PESO_INCOMPLETOS;PESO_TOTAIS;QTDPARTCES_INCOMPLETOS;QTDPARTCES_TOTAIS;QTDPARTNOR_INCOMPLETOS;QTDPARTNOR_TOTAIS;RACACOR_INCOMPLETOS;RACACOR_TOTAIS;SEMAGESTAC_INCOMPLETOS;SEMAGESTAC_TOTAIS;TPROBSON_INCOMPLETOS;TPROBSON_TOTAIS
520530;GO;2014;0;16;0;16;0;16;0;16;0;16;0;16;0;16;0;16;0;16;1;16;0;16;1;16
520530;GO;2015;0;33;2;33;0;33;0;33;0;33;0;33;0;33;0;33;0;33;0;33;0;33;4;33
520530;GO;2016;0;19;0;19;0;19;0;19;0;19;0;19;0;19;0;19;0;19;0;19;0;19;3;19
520530;GO;2017;0;36;0;36;0;36;0;36;0;36;0;36;0;36;0;36;0;36;0;36;0;36;2;36
520530;GO;2018;0;35;0;35;0;35;0;35;0;35;0;35;0;35;0;35;0;35;0;35;0;35;0;35
520530;GO;2019;0;16;0;16;0;16;0;16;0;16;0;16;0;16;0;16;0;16;0;16;0;16;0;16
520530;GO;2020;0;44;0;44;0;44;0;44;0;44;0;44;0;44;0;44;0;44;0;44;0;44;2;44
520530;TO;2012;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520540;BA;2013;NA;NA;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;NA;NA
520540;BA;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520540;BA;2017;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520540;DF;2012;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6
520540;DF;2013;NA;NA;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;NA;NA
520540;DF;2014;0;8;0;8;0;8;0;8;0;8;0;8;0;8;0;8;0;8;0;8;0;8;0;8
520540;DF;2015;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;1;4
520540;DF;2016;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
520540;DF;2017;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4
520540;DF;2018;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4
520540;DF;2019;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
520540;DF;2020;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
520540;GO;2012;0;1149;10;1149;0;1149;0;1149;0;1149;0;1149;0;1149;0;1149;0;1149;0;1149;0;1149;20;1149
520540;GO;2013;NA;NA;7;1369;0;1369;0;1369;0;1369;0;1369;0;1369;0;1369;0;1369;0;1369;0;1369;NA;NA
520540;GO;2014;0;1446;4;1446;0;1446;0;1446;0;1446;0;1446;0;1446;0;1446;0;1446;0;1446;0;1446;9;1446
520540;GO;2015;0;1688;8;1688;0;1688;0;1688;0;1688;0;1688;0;1688;0;1688;0;1688;0;1688;0;1688;30;1688
520540;GO;2016;0;1723;0;1723;0;1723;0;1723;0;1723;0;1723;0;1723;0;1723;0;1723;0;1723;0;1723;3;1723
520540;GO;2017;0;1819;0;1819;0;1819;0;1819;0;1819;0;1819;0;1819;0;1819;0;1819;0;1819;0;1819;5;1819
520540;GO;2018;0;1834;0;1834;0;1834;0;1834;0;1834;0;1834;0;1834;0;1834;0;1834;0;1834;0;1834;1;1834
520540;GO;2019;0;1888;0;1888;0;1888;0;1888;0;1888;0;1888;0;1888;0;1888;0;1888;0;1888;0;1888;2;1888
520540;GO;2020;0;1639;0;1639;0;1639;0;1639;0;1639;0;1639;0;1639;0;1639;0;1639;0;1639;0;1639;0;1639
520540;MA;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1
520540;MG;2014;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520540;MG;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520540;MG;2018;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520540;MG;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520540;MG;2020;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520540;MT;2012;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520540;MT;2017;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
520540;MT;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520540;MT;2020;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520540;PA;2013;NA;NA;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;NA;NA
520540;PA;2018;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3
520540;PA;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520540;PA;2020;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
520540;PR;2018;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520540;RS;2017;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520540;TO;2012;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
520540;TO;2013;NA;NA;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;NA;NA
520540;TO;2014;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4
520540;TO;2015;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4
520540;TO;2016;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5
520540;TO;2017;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;1;5
520540;TO;2018;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
520540;TO;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520540;TO;2020;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520545;GO;2012;0;101;0;101;0;101;0;101;0;101;0;101;0;101;0;101;0;101;0;101;0;101;2;101
520545;GO;2013;NA;NA;0;101;0;101;0;101;0;101;0;101;0;101;0;101;0;101;0;101;0;101;NA;NA
520545;GO;2014;0;92;0;92;0;92;0;92;0;92;0;92;0;92;0;92;0;92;0;92;0;92;0;92
520545;GO;2015;0;85;0;85;0;85;0;85;0;85;0;85;0;85;0;85;0;85;0;85;0;85;1;85
520545;GO;2016;0;44;0;44;0;44;0;44;0;44;0;44;0;44;0;44;0;44;0;44;0;44;0;44
520545;GO;2017;0;62;0;62;0;62;0;62;0;62;0;62;0;62;0;62;0;62;0;62;0;62;0;62
520545;GO;2018;0;49;0;49;0;49;0;49;0;49;0;49;0;49;0;49;0;49;0;49;0;49;0;49
520545;GO;2019;0;74;0;74;0;74;0;74;0;74;0;74;0;74;0;74;0;74;0;74;0;74;0;74
520545;GO;2020;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3
520547;GO;2012;0;129;0;129;0;129;0;129;0;129;0;129;0;129;0;129;0;129;0;129;0;129;0;129
520547;GO;2013;NA;NA;0;140;0;140;0;140;0;140;0;140;0;140;0;140;0;140;0;140;0;140;NA;NA
520547;GO;2014;0;133;0;133;0;133;0;133;0;133;0;133;0;133;0;133;0;133;0;133;0;133;0;133
520547;GO;2015;0;168;0;168;0;168;0;168;0;168;0;168;0;168;0;168;0;168;0;168;0;168;0;168
520547;GO;2016;0;168;0;168;0;168;0;168;0;168;0;168;0;168;0;168;0;168;0;168;0;168;2;168
520547;GO;2017;0;154;0;154;0;154;0;154;0;154;0;154;0;154;0;154;0;154;0;154;0;154;1;154
520547;GO;2018;0;200;0;200;0;200;0;200;0;200;0;200;0;200;0;200;0;200;0;200;0;200;0;200
520547;GO;2019;0;216;0;216;0;216;0;216;0;216;0;216;0;216;0;216;0;216;0;216;0;216;0;216
520547;GO;2020;0;206;0;206;0;206;0;206;0;206;0;206;0;206;0;206;0;206;0;206;0;206;0;206
520547;MS;2012;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520547;MS;2013;NA;NA;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;NA;NA
520547;MS;2014;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520547;MS;2015;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520547;MS;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520547;MS;2017;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5
520547;MS;2020;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
520549;DF;2012;0;15;0;15;0;15;0;15;0;15;0;15;0;15;0;15;0;15;0;15;0;15;4;15
520549;DF;2013;NA;NA;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7;NA;NA
520549;DF;2014;0;8;0;8;0;8;0;8;0;8;0;8;0;8;0;8;0;8;0;8;0;8;0;8
520549;DF;2015;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11
520549;DF;2016;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5
520549;DF;2017;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;1;6
520549;DF;2018;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6
520549;DF;2019;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5
520549;DF;2020;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7
520549;GO;2012;0;22;0;22;0;22;0;22;0;22;0;22;0;22;0;22;0;22;0;22;0;22;2;22
520549;GO;2013;NA;NA;0;27;0;27;0;27;0;27;0;27;0;27;0;27;0;27;0;27;0;27;NA;NA
520549;GO;2014;0;41;0;41;0;41;0;41;0;41;0;41;0;41;0;41;0;41;0;41;0;41;0;41
520549;GO;2015;0;29;0;29;0;29;0;29;0;29;0;29;0;29;0;29;0;29;0;29;0;29;0;29
520549;GO;2016;0;12;0;12;0;12;0;12;0;12;0;12;0;12;0;12;0;12;0;12;0;12;1;12
520549;GO;2017;0;25;0;25;0;25;0;25;0;25;0;25;0;25;0;25;0;25;0;25;0;25;1;25
520549;GO;2018;0;27;0;27;0;27;0;27;0;27;0;27;0;27;0;27;0;27;0;27;0;27;0;27
520549;GO;2019;0;30;1;30;0;30;0;30;0;30;0;30;0;30;0;30;0;30;0;30;0;30;1;30
520549;GO;2020;0;20;1;20;0;20;0;20;0;20;0;20;0;20;0;20;0;20;0;20;0;20;5;20
520549;PI;2014;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520551;DF;2015;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520551;GO;2012;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;2;4
520551;GO;2013;NA;NA;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;NA;NA
520551;GO;2014;0;7;2;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7
520551;GO;2015;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;1;5
520551;GO;2016;0;6;1;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;1;6
520551;GO;2017;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11
520551;GO;2018;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11;0;11
520551;GO;2019;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7;0;7
520551;GO;2020;0;14;0;14;0;14;0;14;0;14;0;14;0;14;0;14;0;14;0;14;0;14;0;14
520552;GO;2012;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;3;6
520552;GO;2013;NA;NA;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;NA;NA
520552;GO;2014;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520552;GO;2015;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
520552;GO;2016;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;1;3
520552;GO;2017;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3
520552;GO;2018;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4
520552;GO;2019;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6
520552;GO;2020;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3
520570;GO;2012;0;20;0;20;0;20;0;20;0;20;0;20;0;20;0;20;0;20;0;20;0;20;3;20
520570;GO;2013;NA;NA;0;14;0;14;0;14;0;14;0;14;0;14;0;14;0;14;0;14;0;14;NA;NA
520570;GO;2014;0;22;0;22;0;22;0;22;0;22;0;22;0;22;0;22;0;22;0;22;0;22;0;22
520570;GO;2015;0;10;0;10;0;10;0;10;0;10;0;10;0;10;0;10;0;10;0;10;0;10;0;10
520570;GO;2016;0;15;0;15;0;15;0;15;0;15;0;15;0;15;0;15;0;15;0;15;0;15;0;15
520570;GO;2017;0;27;0;27;0;27;0;27;0;27;0;27;0;27;0;27;0;27;0;27;0;27;0;27
520570;GO;2018;0;27;0;27;0;27;0;27;0;27;0;27;0;27;0;27;0;27;0;27;0;27;0;27
520570;GO;2019;0;27;0;27;0;27;0;27;0;27;0;27;0;27;0;27;0;27;0;27;0;27;0;27
520570;GO;2020;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6
520580;GO;2012;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520580;GO;2013;NA;NA;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;NA;NA
520580;GO;2014;0;5;1;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;0;5;1;5
520580;GO;2015;0;2;0;2;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;1;2
520580;GO;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520580;GO;2017;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;2;3
520580;GO;2018;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
520580;GO;2019;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
520580;GO;2020;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4
520590;GO;2012;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;1;2
520590;GO;2013;NA;NA;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;NA;NA
520590;GO;2014;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
520590;GO;2015;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
520590;GO;2016;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4
520590;GO;2017;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520590;GO;2018;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6
520590;GO;2019;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
520590;GO;2020;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520620;AL;2013;NA;NA;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;NA;NA
520620;BA;2013;NA;NA;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;NA;NA
520620;BA;2014;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520620;BA;2015;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520620;BA;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520620;BA;2017;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520620;DF;2012;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
520620;DF;2015;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520620;DF;2016;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3
520620;DF;2017;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520620;DF;2018;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4
520620;GO;2012;0;360;0;360;0;360;0;360;0;360;0;360;0;360;0;360;0;360;0;360;0;360;53;360
520620;GO;2013;NA;NA;4;570;0;570;0;570;0;570;0;570;0;570;0;570;0;570;0;570;0;570;NA;NA
520620;GO;2014;0;603;1;603;0;603;0;603;0;603;0;603;0;603;0;603;0;603;1;603;0;603;12;603
520620;GO;2015;0;683;1;683;0;683;0;683;0;683;0;683;0;683;0;683;0;683;0;683;0;683;15;683
520620;GO;2016;0;562;0;562;0;562;0;562;0;562;0;562;0;562;0;562;0;562;0;562;0;562;0;562
520620;GO;2017;0;658;0;658;0;658;0;658;0;658;0;658;0;658;0;658;0;658;0;658;0;658;0;658
520620;GO;2018;0;716;0;716;0;716;0;716;0;716;0;716;0;716;0;716;0;716;0;716;0;716;4;716
520620;GO;2019;0;698;0;698;0;698;0;698;0;698;0;698;0;698;0;698;0;698;0;698;0;698;1;698
520620;GO;2020;0;708;0;708;0;708;0;708;0;708;0;708;0;708;0;708;0;708;0;708;0;708;1;708
520620;MG;2013;NA;NA;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;NA;NA
520620;MG;2015;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520620;MG;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520620;MG;2017;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520620;MG;2018;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
520620;MG;2019;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3;0;3
520620;PA;2014;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520620;SP;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520630;GO;2013;NA;NA;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;NA;NA
520630;GO;2014;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;1;2
520630;GO;2017;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520630;MA;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520640;DF;2014;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1
520640;DF;2020;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520640;GO;2012;0;221;0;221;0;221;0;221;0;221;0;221;0;221;0;221;0;221;0;221;0;221;0;221
520640;GO;2013;NA;NA;3;171;0;171;0;171;0;171;0;171;0;171;0;171;0;171;0;171;0;171;NA;NA
520640;GO;2014;0;224;0;224;0;224;0;224;0;224;0;224;0;224;0;224;0;224;3;224;0;224;32;224
520640;GO;2015;0;195;1;195;0;195;0;195;0;195;0;195;0;195;0;195;0;195;0;195;0;195;5;195
520640;GO;2016;0;189;0;189;0;189;0;189;0;189;0;189;0;189;0;189;0;189;0;189;0;189;2;189
520640;GO;2017;0;203;0;203;0;203;0;203;0;203;0;203;0;203;0;203;0;203;0;203;0;203;3;203
520640;GO;2018;0;194;0;194;0;194;0;194;0;194;0;194;0;194;0;194;0;194;0;194;0;194;2;194
520640;GO;2019;0;200;0;200;0;200;0;200;0;200;0;200;0;200;0;200;0;200;0;200;0;200;0;200
520640;GO;2020;0;184;0;184;0;184;0;184;0;184;0;184;0;184;0;184;0;184;0;184;0;184;0;184
520640;MG;2018;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520640;MT;2014;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520640;MT;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520640;MT;2020;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520640;PA;2013;NA;NA;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;NA;NA
520640;TO;2018;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520650;GO;2014;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1
520650;GO;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520660;GO;2012;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520670;DF;2015;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
520670;DF;2016;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520670;GO;2012;0;88;0;88;0;88;0;88;0;88;0;88;0;88;0;88;0;88;0;88;0;88;0;88
520670;GO;2013;NA;NA;0;98;0;98;0;98;0;98;0;98;0;98;0;98;0;98;0;98;0;98;NA;NA
520670;GO;2014;0;99;1;99;0;99;0;99;0;99;0;99;0;99;0;99;0;99;0;99;0;99;0;99
520670;GO;2015;0;68;0;68;0;68;0;68;0;68;0;68;0;68;0;68;0;68;0;68;0;68;0;68
520670;GO;2016;0;53;0;53;0;53;0;53;0;53;0;53;0;53;0;53;0;53;0;53;0;53;0;53
520670;GO;2017;0;67;0;67;0;67;0;67;0;67;0;67;0;67;0;67;0;67;0;67;0;67;1;67
520670;GO;2018;0;88;0;88;0;88;0;88;0;88;0;88;0;88;0;88;0;88;0;88;0;88;1;88
520670;GO;2019;0;72;0;72;0;72;0;72;0;72;0;72;0;72;0;72;0;72;0;72;0;72;0;72
520670;GO;2020;0;54;0;54;0;54;0;54;0;54;0;54;0;54;0;54;0;54;0;54;0;54;0;54
520670;MG;2014;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520670;MG;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520710;GO;2012;0;14;0;14;0;14;0;14;0;14;0;14;0;14;0;14;0;14;0;14;0;14;5;14
520710;GO;2013;NA;NA;0;14;0;14;0;14;0;14;0;14;0;14;0;14;0;14;0;14;0;14;NA;NA
520710;GO;2014;0;19;0;19;0;19;0;19;0;19;0;19;0;19;0;19;0;19;0;19;0;19;6;19
520710;GO;2015;0;12;0;12;0;12;0;12;0;12;0;12;0;12;0;12;0;12;0;12;0;12;1;12
520710;GO;2016;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6;0;6
520710;GO;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520710;GO;2020;0;26;0;26;0;26;0;26;0;26;0;26;0;26;0;26;0;26;0;26;0;26;0;26
520725;BA;2014;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520725;GO;2012;0;69;0;69;0;69;0;69;0;69;0;69;0;69;0;69;0;69;0;69;0;69;0;69
520725;GO;2013;NA;NA;4;55;0;55;0;55;0;55;0;55;0;55;0;55;0;55;0;55;0;55;NA;NA
520725;GO;2014;0;80;0;80;0;80;0;80;0;80;0;80;0;80;0;80;0;80;0;80;0;80;0;80
520725;GO;2015;0;79;0;79;0;79;0;79;0;79;0;79;0;79;0;79;0;79;0;79;0;79;0;79
520725;GO;2016;0;63;0;63;0;63;0;63;0;63;0;63;0;63;0;63;0;63;0;63;0;63;0;63
520725;GO;2017;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520725;GO;2018;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
520725;GO;2020;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4;0;4
520725;MT;2015;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520735;GO;2013;NA;NA;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;NA;NA
520735;GO;2014;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520735;GO;2015;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2
520735;GO;2019;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520735;GO;2020;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1
520740;GO;2012;0;108;1;108;0;108;0;108;0;108;0;108;0;108;0;108;0;108;0;108;0;108;0;108
520740;GO;2013;NA;NA;1;93;0;93;0;93;0;93;0;93;0;93;0;93;0;93;0;93;0;93;NA;NA
520740;GO;2014;0;31;1;31;0;31;0;31;0;31;0;31;0;31;0;31;0;31;0;31;0;31;1;31
